task_id,query_ref,query_text,query_project,query_trade,candidate_id,candidate_ref,candidate_text,candidate_project,candidate_trade,candidate_resolution,relevance,reasoning
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,c74fed20-a79b-4716-b681-008b72cfa484,RFI-0927,B2 Curtainwall Specification Clarifications,Southline Office,architectural,Please see attached.,not_relevant,"The historical issue pertains to curtainwall specifications, which is unrelated to the drywall and gusset plate concerns raised in the new observation."
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,aa94965f-f25f-4595-aaa0-91c1880a4dc4,RFI-0937,B2 GS Roof Screenwall - Flat HSS,Southline Office,"architectural, structural",Please see attached.,not_relevant,"The historical RFI pertains to a different project and issue related to a roof screenwall, which does not provide relevant information or resolution for the drywall and gusset plate clarification needed in the new observation."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,2d595427-a657-44ee-8c1b-f66edfa4f4de,RFI-1875.1,REF: Site - B2 Current Set: L2.10A POST TO: Site - B2 Current Set: L2.10A Please review the attached file. The retaining wall south of Building 2 was built per the fine grading plan L2.10A which slope,Southline Office,,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to fixture height confirmation in an architectural context, while the historical issue involves a grading and retaining wall concern, making them fundamentally different issues with no useful connection."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,3f6780b6-2195-44ef-a484-8c9c41ad9bf1,RFI-0284,"Ref: E9-01.UG.01 (PSD UG Shop drawing dated 03.03.23); Screenshot from Naviswork, 100psi CDF mix There are a few banks of conduit (clouded in red) which are close to the bottom of the footing. The cle",Southline Office,,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Mar 23, 2023, 2:30",not_relevant,"The new observation pertains to fixture height confirmation, while the historical issue involves conduit clearance and material specifications below a footing, indicating fundamentally different concerns."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,14698051-0d48-4729-9dcb-5113ff1dfe51,RFI-0461,"On 3/S7.00, no detail connection is given for the connection of W8 roof beam to concrete column at grid GA/ G4 & GA/G6. Per the attached layout, there is an 11 7/8"" gap between bottom of W8 beam & top",Southline Office,"structural, concrete","Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Jun 26, 2023, 8:15",not_relevant,"The new observation pertains to fixture height confirmation in an architectural context, while the historical issue involves structural connections for a concrete column, making them fundamentally different issues with no useful connection."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,42112f36-e6f7-4068-9a76-901a1e46589c,RFI-0802,"The cylinders sampled during the 5/23 pour on Areas 4 & 5 broke low at an average strength of 4,790 psi at 28 days. The design strength for the footings is 5,000 psi. The two remaining cylinders were ",Southline Office,concrete,Please see attached.,not_relevant,"The new observation pertains to fixture height confirmation in an architectural context, while the historical issue deals with concrete strength testing, making them fundamentally different issues with no useful connection."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,c414a456-ace8-4110-8fd4-7625f7c57d4b,RFI-1070,"Background: Details 2/A8.20 and 6/A8.20 show the parapet conditions at the main roof. Per BT Mancini’s shop drawings (SLP1 - 0656-074213-3 B1 Terracotta Shop Drawings), waterproofing on top of the she",Southline Office,"architectural, exterior envelope","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to fixture height confirmation, while the historical issue involves waterproofing and parapet conditions, making them fundamentally different issues with no useful connection."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,13e6b1e7-8531-41ef-a5d9-72006cf43e63,RFI-1452,"REF: Site - Onsite Current Set PSD-E8.01 , Detail #7 POST: Site - Onsite Current Set PSD-E8.01, Detail #7 Please review the attached file. Detail 7/PSD-E8.01 shows a cylindrical concrete base at a hei",Southline Office,"architectural, concrete, landscaping, electrical","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",somewhat_relevant,"While both issues involve fixture heights and architectural details, they pertain to different types of fixtures and contexts, so some lessons about height confirmation may apply, but the specifics differ significantly."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,f628cd5c-c864-49bb-b90a-ec31afa4e838,RFI-0402,B1 ST2 Supplementary Steel for Electrical Penetrations,Southline Office,"concrete, structural, electrical","Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Apr 18, 2023, 12:3",not_relevant,"The historical issue pertains to supplementary steel for electrical penetrations, which does not relate to the fixture height confirmation for architectural elements in the new observation."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,831f5ea1-9fca-4582-8b42-bd1777a87231,RFI-0021,B1 Missing beam locating dimensions at level 2-6,Southline Office,,"Please see attached response from Jonathan Chen.
Julia Morini (DES Architects & Engineers, Inc. - 10",not_relevant,"The historical issue pertains to missing beam locating dimensions, which does not relate to the fixture height confirmation in the new observation."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,f11084ca-e47f-4347-ba14-c46c2ddfdb42,RFI-0868,Onsite - Site SL Rail @ Stair & Ramp Confirmation of Cold Joint Bet. Curb & Slab,Southline Office,civil/site,Please see attached.,not_relevant,"The new observation pertains to fixture height confirmation in an architectural context, while the historical issue involves a civil/site concern regarding a cold joint between curb and slab, making them fundamentally different issues with no useful connection."
task_d47bda98,RFI-120,"F4 Fixture Height Confirmation F4 Fixture Height Confirmation Reference: Email Conversation Attached Question: Per the attached email conversation on 9/29, please confirm all F4 fixtures will be mount",Intuitive Surgical MOB,architectural,93fbbe9f-975d-4ae6-acc5-ca9bebb0146c,RFI-1261,PSD Tier 5 GB/G13-G14 Drill and Epoxy Curb Dowels Confirmation Question 1:,Southline Office,concrete,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The historical issue pertains to concrete work and dowel confirmation, which does not relate to the architectural concern of fixture height in the new observation."
task_9cc70b11,ISSUE-19,Mirror Drawing: A2.2 (1st FLOOR; AREA 'A' FLOOR PLAN),Sutter Eden - Office TI,,0b297456-f3f5-4b28-84e0-8bca49389f3a,ISSUE-110,Touch up at mullion/trim Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,,,not_relevant,"The new observation pertains to a mirror drawing on the first floor, while the historical issue involves touch-up work on a different floor and does not address similar construction concerns."
task_9cc70b11,ISSUE-19,Mirror Drawing: A2.2 (1st FLOOR; AREA 'A' FLOOR PLAN),Sutter Eden - Office TI,,c07c1ca1-ed26-4237-88ae-4271b70ece10,ISSUE-142,"Scratches visible on partition, needs to be fixed. Drawing: A4.4.0 (ENLARGED PLANS & ELEVATIONS - RESTROOMS)",Abbott Alameda Office TI,painting,,not_relevant,"The new observation pertains to a mirror drawing on a floor plan, while the historical issue involves scratches on a partition in a restroom, indicating fundamentally different problems with no useful connection."
task_9cc70b11,ISSUE-19,Mirror Drawing: A2.2 (1st FLOOR; AREA 'A' FLOOR PLAN),Sutter Eden - Office TI,,bcc6f86f-b368-4c47-be45-3efdd9d02298,RFI-1269,Ref: Superplot of Penetration Layouts on Existing Predrill Deck; Roof Panels Plan (submittal 4234-061543-0-B2 Mass Timber Shop Drawing); Sprig Penetrations Layout; ASI Penetration Layout; Transbay Pen,Southline Office,"architectural, electrical, fire protection, mechanical, other, structural","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",somewhat_relevant,"While both issues involve construction drawings and layouts, the new observation pertains specifically to a mirror drawing on a floor plan, whereas the historical issue focuses on penetration layouts in roof panels, indicating a related but not directly applicable context."
task_9cc70b11,ISSUE-19,Mirror Drawing: A2.2 (1st FLOOR; AREA 'A' FLOOR PLAN),Sutter Eden - Office TI,,bf4612c5-9e00-4e6b-8b8d-c55260d84fb8,RFI-0836,Please confirm that detail 08/G1.03 applies only on the ground floor and that the truncated domes on Tiers 2-6 are to be type 2 surface applied as specified on Spec 32 1726-3 section 2.3 C.,Southline Office,concrete,Please see attached.,not_relevant,"The new observation pertains to a mirror drawing on a floor plan, while the historical issue addresses concrete details and truncated domes, indicating fundamentally different concerns with no useful connection."
task_9cc70b11,ISSUE-19,Mirror Drawing: A2.2 (1st FLOOR; AREA 'A' FLOOR PLAN),Sutter Eden - Office TI,,599c8665-01ea-43ad-a6ed-c131404b4c60,RFI-0909.1,"Offsite - 10"" Storm Drain Conflict at PSD 1 Offsite - 10"" Storm Drain Conflict at PSD Reference Drawing: Offsite C6.15 Response to RFI-909 adjusted the storm drain line to miss the water valve, but th",Southline Office,,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to a mirror drawing on a floor plan, while the historical issue involves a storm drain conflict, indicating fundamentally different problems with no useful connection."
task_9cc70b11,ISSUE-19,Mirror Drawing: A2.2 (1st FLOOR; AREA 'A' FLOOR PLAN),Sutter Eden - Office TI,,83c1c195-3a5b-435c-bd7f-fadc0107f9f4,RFI-5,"This detail calls out for the #5 stirrups to be welded. Please confirm if this weld occurs to the grade beam or welded to the #9 rebar (highlighted in blue).
Per RFI 0258, the #9 rebar was cut for gra",Southline Office,,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Mar 28, 2023, 2:59",not_relevant,"The new observation regarding a mirror drawing does not relate to the welding details of rebar stirrups in the historical issue, indicating fundamentally different concerns."
